precinct	office	party_detailed	party_simplified	mode	votes	county_name	county_fips	jurisdiction_name	jurisdiction_fips	candidate	district	dataverse	year	stage	state	special	writein	state_po	state_fips	state_cen	state_ic	date	readme_check	magnitude
"SOMERSWORTH WARD 3"	"BALLOTS CAST"	""	""	"ABSENTEE"	62	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SOMERSWORTH WARD 4"	"BALLOTS CAST"	""	""	"ABSENTEE"	73	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SOMERSWORTH WARD 5"	"BALLOTS CAST"	""	""	"ABSENTEE"	29	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"STRAFFORD"	"BALLOTS CAST"	""	""	"ABSENTEE"	237	"STRAFFORD"	33017	"STRAFFORD"	3301773860	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ACWORTH"	"BALLOTS CAST"	""	""	"ABSENTEE"	38	"SULLIVAN"	33019	"ACWORTH"	3301900260	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHARLESTOWN"	"BALLOTS CAST"	""	""	"ABSENTEE"	105	"SULLIVAN"	33019	"CHARLESTOWN"	3301911380	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CLAREMONT WARD 1"	"BALLOTS CAST"	""	""	"ABSENTEE"	84	"SULLIVAN"	33019	"CLAREMONT"	3301912900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CLAREMONT WARD 2"	"BALLOTS CAST"	""	""	"ABSENTEE"	110	"SULLIVAN"	33019	"CLAREMONT"	3301912900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CLAREMONT WARD 3"	"BALLOTS CAST"	""	""	"ABSENTEE"	93	"SULLIVAN"	33019	"CLAREMONT"	3301912900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CORNISH"	"BALLOTS CAST"	""	""	"ABSENTEE"	76	"SULLIVAN"	33019	"CORNISH"	3301915060	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CROYDON"	"BALLOTS CAST"	""	""	"ABSENTEE"	23	"SULLIVAN"	33019	"CROYDON"	3301916340	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GOSHEN"	"BALLOTS CAST"	""	""	"ABSENTEE"	35	"SULLIVAN"	33019	"GOSHEN"	3301930500	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GRANTHAM"	"BALLOTS CAST"	""	""	"ABSENTEE"	272	"SULLIVAN"	33019	"GRANTHAM"	3301931220	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"LANGDON"	"BALLOTS CAST"	""	""	"ABSENTEE"	18	"SULLIVAN"	33019	"LANGDON"	3301940900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"LEMPSTER"	"BALLOTS CAST"	""	""	"ABSENTEE"	46	"SULLIVAN"	33019	"LEMPSTER"	3301941700	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NEWPORT"	"BALLOTS CAST"	""	""	"ABSENTEE"	166	"SULLIVAN"	33019	"NEWPORT"	3301952580	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"PLAINFIELD"	"BALLOTS CAST"	""	""	"ABSENTEE"	139	"SULLIVAN"	33019	"PLAINFIELD"	3301962340	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SPRINGFIELD"	"BALLOTS CAST"	""	""	"ABSENTEE"	72	"SULLIVAN"	33019	"SPRINGFIELD"	3301972740	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SUNAPEE"	"BALLOTS CAST"	""	""	"ABSENTEE"	331	"SULLIVAN"	33019	"SUNAPEE"	3301975060	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"UNITY"	"BALLOTS CAST"	""	""	"ABSENTEE"	37	"SULLIVAN"	33019	"UNITY"	3301977940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WASHINGTON"	"BALLOTS CAST"	""	""	"ABSENTEE"	62	"SULLIVAN"	33019	"WASHINGTON"	3301978980	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BARRINGTON"	"BALLOTS CAST"	""	""	"TOTAL"	4725	"STRAFFORD"	33017	"BARRINGTON"	3301703460	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DOVER WARD 1"	"BALLOTS CAST"	""	""	"TOTAL"	2417	"STRAFFORD"	33017	"DOVER"	3301718820	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DOVER WARD 2"	"BALLOTS CAST"	""	""	"TOTAL"	2404	"STRAFFORD"	33017	"DOVER"	3301718820	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DOVER WARD 3"	"BALLOTS CAST"	""	""	"TOTAL"	2950	"STRAFFORD"	33017	"DOVER"	3301718820	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DOVER WARD 4"	"BALLOTS CAST"	""	""	"TOTAL"	2687	"STRAFFORD"	33017	"DOVER"	3301718820	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DOVER WARD 5"	"BALLOTS CAST"	""	""	"TOTAL"	2179	"STRAFFORD"	33017	"DOVER"	3301718820	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DOVER WARD 6"	"BALLOTS CAST"	""	""	"TOTAL"	2396	"STRAFFORD"	33017	"DOVER"	3301718820	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DURHAM"	"BALLOTS CAST"	""	""	"TOTAL"	5948	"STRAFFORD"	33017	"DURHAM"	3301719700	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FARMINGTON"	"BALLOTS CAST"	""	""	"TOTAL"	2528	"STRAFFORD"	33017	"FARMINGTON"	3301726020	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"LEE"	"BALLOTS CAST"	""	""	"TOTAL"	2405	"STRAFFORD"	33017	"LEE"	3301741460	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MADBURY"	"BALLOTS CAST"	""	""	"TOTAL"	1052	"STRAFFORD"	33017	"MADBURY"	3301744820	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MIDDLETON"	"BALLOTS CAST"	""	""	"TOTAL"	812	"STRAFFORD"	33017	"MIDDLETON"	3301747700	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MILTON"	"BALLOTS CAST"	""	""	"TOTAL"	1950	"STRAFFORD"	33017	"MILTON"	3301748660	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NEW DURHAM"	"BALLOTS CAST"	""	""	"TOTAL"	1545	"STRAFFORD"	33017	"NEW DURHAM"	3301751220	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROCHESTER WARD 1"	"BALLOTS CAST"	""	""	"TOTAL"	2374	"STRAFFORD"	33017	"ROCHESTER"	3301765140	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROCHESTER WARD 2"	"BALLOTS CAST"	""	""	"TOTAL"	2206	"STRAFFORD"	33017	"ROCHESTER"	3301765140	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROCHESTER WARD 3"	"BALLOTS CAST"	""	""	"TOTAL"	2096	"STRAFFORD"	33017	"ROCHESTER"	3301765140	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROCHESTER WARD 4"	"BALLOTS CAST"	""	""	"TOTAL"	1985	"STRAFFORD"	33017	"ROCHESTER"	3301765140	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROCHESTER WARD 5"	"BALLOTS CAST"	""	""	"TOTAL"	2141	"STRAFFORD"	33017	"ROCHESTER"	3301765140	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROCHESTER WARD 6"	"BALLOTS CAST"	""	""	"TOTAL"	1832	"STRAFFORD"	33017	"ROCHESTER"	3301765140	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROLLINSFORD"	"BALLOTS CAST"	""	""	"TOTAL"	1390	"STRAFFORD"	33017	"ROLLINSFORD"	3301765540	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SOMERSWORTH WARD 1"	"BALLOTS CAST"	""	""	"TOTAL"	1173	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SOMERSWORTH WARD 2"	"BALLOTS CAST"	""	""	"TOTAL"	881	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SOMERSWORTH WARD 3"	"BALLOTS CAST"	""	""	"TOTAL"	856	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SOMERSWORTH WARD 4"	"BALLOTS CAST"	""	""	"TOTAL"	1084	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SOMERSWORTH WARD 5"	"BALLOTS CAST"	""	""	"TOTAL"	632	"STRAFFORD"	33017	"SOMERSWORTH"	3301769940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"STRAFFORD"	"BALLOTS CAST"	""	""	"TOTAL"	2328	"STRAFFORD"	33017	"STRAFFORD"	3301773860	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ACWORTH"	"BALLOTS CAST"	""	""	"TOTAL"	480	"SULLIVAN"	33019	"ACWORTH"	3301900260	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHARLESTOWN"	"BALLOTS CAST"	""	""	"TOTAL"	1852	"SULLIVAN"	33019	"CHARLESTOWN"	3301911380	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CLAREMONT WARD 1"	"BALLOTS CAST"	""	""	"TOTAL"	1171	"SULLIVAN"	33019	"CLAREMONT"	3301912900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CLAREMONT WARD 2"	"BALLOTS CAST"	""	""	"TOTAL"	1710	"SULLIVAN"	33019	"CLAREMONT"	3301912900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CLAREMONT WARD 3"	"BALLOTS CAST"	""	""	"TOTAL"	1451	"SULLIVAN"	33019	"CLAREMONT"	3301912900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CORNISH"	"BALLOTS CAST"	""	""	"TOTAL"	958	"SULLIVAN"	33019	"CORNISH"	3301915060	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CROYDON"	"BALLOTS CAST"	""	""	"TOTAL"	442	"SULLIVAN"	33019	"CROYDON"	3301916340	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GOSHEN"	"BALLOTS CAST"	""	""	"TOTAL"	376	"SULLIVAN"	33019	"GOSHEN"	3301930500	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GRANTHAM"	"BALLOTS CAST"	""	""	"TOTAL"	2094	"SULLIVAN"	33019	"GRANTHAM"	3301931220	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"LANGDON"	"BALLOTS CAST"	""	""	"TOTAL"	328	"SULLIVAN"	33019	"LANGDON"	3301940900	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"LEMPSTER"	"BALLOTS CAST"	""	""	"TOTAL"	579	"SULLIVAN"	33019	"LEMPSTER"	3301941700	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NEWPORT"	"BALLOTS CAST"	""	""	"TOTAL"	2350	"SULLIVAN"	33019	"NEWPORT"	3301952580	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"PLAINFIELD"	"BALLOTS CAST"	""	""	"TOTAL"	1383	"SULLIVAN"	33019	"PLAINFIELD"	3301962340	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SPRINGFIELD"	"BALLOTS CAST"	""	""	"TOTAL"	759	"SULLIVAN"	33019	"SPRINGFIELD"	3301972740	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SUNAPEE"	"BALLOTS CAST"	""	""	"TOTAL"	2058	"SULLIVAN"	33019	"SUNAPEE"	3301975060	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"UNITY"	"BALLOTS CAST"	""	""	"TOTAL"	657	"SULLIVAN"	33019	"UNITY"	3301977940	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WASHINGTON"	"BALLOTS CAST"	""	""	"TOTAL"	680	"SULLIVAN"	33019	"WASHINGTON"	3301978980	""		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CENTER HARBOR"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	343	"BELKNAP"	33001	"CENTER HARBOR"	3300110660	"PLOSZAJ"	001	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NEW HAMPTON"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	710	"BELKNAP"	33001	"NEW HAMPTON"	3300151540	"PLOSZAJ"	001	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CENTER HARBOR"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	313	"BELKNAP"	33001	"CENTER HARBOR"	3300110660	"KAVANAGH"	001	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NEW HAMPTON"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	579	"BELKNAP"	33001	"NEW HAMPTON"	3300151540	"KAVANAGH"	001	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CENTER HARBOR"	"STATE HOUSE"	""	""	"TOTAL"	3	"BELKNAP"	33001	"CENTER HARBOR"	3300110660	"SCATTER"	001	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NEW HAMPTON"	"STATE HOUSE"	""	""	"TOTAL"	0	"BELKNAP"	33001	"NEW HAMPTON"	3300151540	"SCATTER"	001	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MEREDITH"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1649	"BELKNAP"	33001	"MEREDITH"	3300147140	"SMART"	002	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	2
"MEREDITH"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1445	"BELKNAP"	33001	"MEREDITH"	3300147140	"CRETEAU-MILLER"	002	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	2
"MEREDITH"	"STATE HOUSE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1546	"BELKNAP"	33001	"MEREDITH"	3300147140	"MUCCI"	002	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	2
"MEREDITH"	"STATE HOUSE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1581	"BELKNAP"	33001	"MEREDITH"	3300147140	"COKER"	002	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	2
"MEREDITH"	"STATE HOUSE"	""	""	"TOTAL"	4	"BELKNAP"	33001	"MEREDITH"	3300147140	"SCATTER"	002	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	2
"MEREDITH"	"STATE HOUSE"	""	""	"TOTAL"	272	"BELKNAP"	33001	"MEREDITH"	3300147140	"TOFTS"	002	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	2
"SANBORNTON"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	1000	"BELKNAP"	33001	"SANBORNTON"	3300167300	"HARVEY-BOLIA"	003	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TILTON"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	817	"BELKNAP"	33001	"TILTON"	3300177060	"HARVEY-BOLIA"	003	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SANBORNTON"	"STATE HOUSE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	680	"BELKNAP"	33001	"SANBORNTON"	3300167300	"ANDERSON"	003	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TILTON"	"STATE HOUSE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	667	"BELKNAP"	33001	"TILTON"	3300177060	"ANDERSON"	003	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BELMONT"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	2021	"BELKNAP"	33001	"BELMONT"	3300104740	"O'HARA"	004	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BELMONT"	"STATE HOUSE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1048	"BELKNAP"	33001	"BELMONT"	3300104740	"BORDEN"	004	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"BELMONT"	"STATE HOUSE"	""	""	"TOTAL"	6	"BELKNAP"	33001	"BELMONT"	3300104740	"SCATTER"	004	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"LACONIA WARD 1"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	901	"BELKNAP"	33001	"LACONIA"	3300140180	"BORDES"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 3"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	472	"BELKNAP"	33001	"LACONIA"	3300140180	"BORDES"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 4"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	446	"BELKNAP"	33001	"LACONIA"	3300140180	"BORDES"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 5"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	425	"BELKNAP"	33001	"LACONIA"	3300140180	"BORDES"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 6"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	855	"BELKNAP"	33001	"LACONIA"	3300140180	"BORDES"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 1"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	666	"BELKNAP"	33001	"LACONIA"	3300140180	"JOHNSON"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 3"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	388	"BELKNAP"	33001	"LACONIA"	3300140180	"JOHNSON"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 4"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	357	"BELKNAP"	33001	"LACONIA"	3300140180	"JOHNSON"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 5"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	375	"BELKNAP"	33001	"LACONIA"	3300140180	"JOHNSON"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 6"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	692	"BELKNAP"	33001	"LACONIA"	3300140180	"JOHNSON"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 1"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	743	"BELKNAP"	33001	"LACONIA"	3300140180	"LITTLEFIELD"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
"LACONIA WARD 3"	"STATE HOUSE"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	402	"BELKNAP"	33001	"LACONIA"	3300140180	"LITTLEFIELD"	005	"STATE"	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	4
